Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[61]     0.0    0.00    0.00      23         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [61]
                0.00    0.00      18/18          std::__new_allocator<int>::deallocate(int*, unsigned long) [65]
-----------------------------------------------
                0.00    0.00       5/22          std::vector<int, std::allocator<int> >::back() [89]
                0.00    0.00      17/22          std::vector<int, std::allocator<int> >::push_back(int const&) [60]
[62]     0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >::end() [62]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [29]
-----------------------------------------------
                0.00    0.00      20/20          Graph::addEdge(int, int) [74]
[63]     0.0    0.00    0.00      20         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [63]
-----------------------------------------------
                0.00    0.00       1/18          void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [154]
                0.00    0.00      17/18          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [69]
[64]     0.0    0.00    0.00      18         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [64]
                0.00    0.00      18/18          std::__new_allocator<int>::allocate(unsigned long, void const*) [66]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [61]
[65]     0.0    0.00    0.00      18         std::__new_allocator<int>::deallocate(int*, unsigned long) [65]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [64]
[66]     0.0    0.00    0.00      18         std::__new_allocator<int>::allocate(unsigned long, void const*) [66]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [69]
[67]     0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [67]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [24]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [69]
[68]     0.0    0.00    0.00      17         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [68]
                0.00    0.00      68/73          std::vector<int, std::allocator<int> >::size() const [21]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::max_size() const [39]
                0.00    0.00      17/17          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::push_back(int const&) [60]
[69]     0.0    0.00    0.00      17         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [69]
                0.00    0.00      51/65          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [25]
                0.00    0.00      34/42          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [24]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [40]
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [68]
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::begin() [70]
                0.00    0.00      17/17          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [67]
                0.00    0.00      17/18          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [64]
                0.00    0.00      17/29          operator new(unsigned long, void*) [52]
                0.00    0.00      17/23          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [61]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [69]
[70]     0.0    0.00    0.00      17         std::vector<int, std::allocator<int> >::begin() [70]
                0.00    0.00      17/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [29]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [68]
[71]     0.0    0.00    0.00      17         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<int, std::allocator<int> >::empty() const [73]
[72]     0.0    0.00    0.00      12         bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [72]
                0.00    0.00      24/216         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [12]
-----------------------------------------------
                0.00    0.00      12/12          Graph::isConnected() const [108]
[73]     0.0    0.00    0.00      12         std::vector<int, std::allocator<int> >::empty() const [73]
                0.00    0.00      12/71          std::vector<int, std::allocator<int> >::end() const [22]
                0.00    0.00      12/44          std::vector<int, std::allocator<int> >::begin() const [31]
                0.00    0.00      12/12          bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [72]
-----------------------------------------------
                0.00    0.00      10/10          generateRandomGraph(int, int, int) [105]
[74]     0.0    0.00    0.00      10         Graph::addEdge(int, int) [74]
                0.00    0.00      20/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [63]
                0.00    0.00      20/24          std::vector<int, std::allocator<int> >::push_back(int const&) [60]
-----------------------------------------------
                0.00    0.00       5/10          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [114]
                0.00    0.00       5/10          std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [143]
[75]     0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [75]
-----------------------------------------------
                0.00    0.00       1/8           Graph::isConnected() const [108]
                0.00    0.00       1/8           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [153]
                0.00    0.00       6/8           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [78]
[76]     0.0    0.00    0.00       8         std::__new_allocator<int>::~__new_allocator() [76]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<int*>(int*, int*) [82]
[77]     0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [77]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [80]
[78]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [78]
                0.00    0.00       6/8           std::__new_allocator<int>::~__new_allocator() [76]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [123]
                0.00    0.00       5/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [86]
[79]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [79]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [81]
[80]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [80]
                0.00    0.00       6/23          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [61]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [78]
-----------------------------------------------
                0.00    0.00       1/6           Graph::isConnected() const [108]
                0.00    0.00       5/6           void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [93]
[81]     0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::~vector() [81]
                0.00    0.00       6/42          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00       6/6           void std::_Destroy<int*>(int*, int*) [82]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [80]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [81]
[82]     0.0    0.00    0.00       6         void std::_Destroy<int*>(int*, int*) [82]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [77]
-----------------------------------------------
                0.00    0.00       5/5           Graph::hasEulerianCycle() const [109]
[83]     0.0    0.00    0.00       5         Graph::degree(int) const [83]
                0.00    0.00       5/73          std::vector<int, std::allocator<int> >::size() const [21]
                0.00    0.00       5/43          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [32]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::back() [89]
[84]     0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [84]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::back() [89]
[85]     0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [85]
                0.00    0.00       5/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [29]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [87]
[86]     0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [86]
                0.00    0.00       5/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [79]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::vector() [91]
[87]     0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [87]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [86]
-----------------------------------------------
                0.00    0.00       5/5           Graph::isConnected() const [108]
[88]     0.0    0.00    0.00       5         std::_Bit_reference::operator=(bool) [88]
-----------------------------------------------
                0.00    0.00       5/5           Graph::isConnected() const [108]
[89]     0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::back() [89]
                0.00    0.00       5/22          std::vector<int, std::allocator<int> >::end() [62]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [85]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [84]
-----------------------------------------------
                0.00    0.00       5/5           Graph::isConnected() const [108]
[90]     0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::pop_back() [90]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [92]
[91]     0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::vector() [91]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [87]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [143]
[92]     0.0    0.00    0.00       5         void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [92]
                0.00    0.00       5/29          operator new(unsigned long, void*) [52]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::vector() [91]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [114]
[93]     0.0    0.00    0.00       5         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [93]
                0.00    0.00       5/6           std::vector<int, std::allocator<int> >::~vector() [81]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [100]
[94]     0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [94]
                0.00    0.00       4/35          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [36]
-----------------------------------------------
                0.00    0.00       1/3           Graph::Graph(int) [106]
                0.00    0.00       1/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [117]
                0.00    0.00       1/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [145]
[95]     0.0    0.00    0.00       3         std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [95]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [149]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [97]
[96]     0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [96]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [150]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [128]
[97]     0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [97]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [96]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [155]
                0.00    0.00       1/2           std::initializer_list<int>::end() const [110]
[98]     0.0    0.00    0.00       2         std::initializer_list<int>::begin() const [98]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [148]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [146]
[99]     0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [99]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [126]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [129]
[100]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [100]
                0.00    0.00       4/4           std::_Bit_iterator::_Bit_iterator() [94]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [149]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [125]
[101]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [101]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [127]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [130]
[102]    0.0    0.00    0.00       2         std::__new_allocator<unsigned long>::~__new_allocator() [102]
-----------------------------------------------
                0.00    0.00       2/2           int* std::copy<int const*, int*>(int const*, int const*, int*) [166]
[103]    0.0    0.00    0.00       2         int const* std::__miter_base<int const*>(int const*) [103]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [157]
[104]    0.0    0.00    0.00       2         int const* std::__niter_base<int const*>(int const*) [104]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[105]    0.0    0.00    0.00       1         generateRandomGraph(int, int, int) [105]
                0.00    0.00      80/80          int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [19]
                0.00    0.00      41/41          Graph::getEdgeCount() const [34]
                0.00    0.00      27/27          Graph::hasEdge(int, int) const [55]
                0.00    0.00      10/10          Graph::addEdge(int, int) [74]
                0.00    0.00       1/1           Graph::Graph(int) [106]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [140]
                0.00    0.00       1/1           std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [142]
-----------------------------------------------
                0.00    0.00       1/1           generateRandomGraph(int, int, int) [105]
[106]    0.0    0.00    0.00       1         Graph::Graph(int) [106]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [147]
                0.00    0.00       1/3           std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [95]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[107]    0.0    0.00    0.00       1         Graph::~Graph() [107]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [148]
-----------------------------------------------
                0.00    0.00       1/1           Graph::hasEulerianCycle() const [109]
[108]    0.0    0.00    0.00       1         Graph::isConnected() const [108]
                0.00    0.00      30/30          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [51]
                0.00    0.00      25/25          std::_Bit_reference::operator bool() const [59]
                0.00    0.00      25/52          bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [27]
                0.00    0.00      20/69          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [23]
                0.00    0.00      20/52          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [26]
                0.00    0.00      12/12          std::vector<int, std::allocator<int> >::empty() const [73]
                0.00    0.00      11/43          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [32]
                0.00    0.00       5/5           std::_Bit_reference::operator=(bool) [88]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::back() [89]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::pop_back() [90]
                0.00    0.00       5/44          std::vector<int, std::allocator<int> >::begin() const [31]
                0.00    0.00       5/71          std::vector<int, std::allocator<int> >::end() const [22]
                0.00    0.00       4/24          std::vector<int, std::allocator<int> >::push_back(int const&) [60]
                0.00    0.00       1/1           std::__new_allocator<bool>::~__new_allocator() [134]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [151]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [155]
                0.00    0.00       1/8           std::__new_allocator<int>::~__new_allocator() [76]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [152]
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >::~vector() [81]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[109]    0.0    0.00    0.00       1         Graph::hasEulerianCycle() const [109]
                0.00    0.00       5/5           Graph::degree(int) const [83]
                0.00    0.00       1/1           Graph::isConnected() const [108]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [155]
[110]    0.0    0.00    0.00       1         std::initializer_list<int>::end() const [110]
                0.00    0.00       1/2           std::initializer_list<int>::begin() const [98]
                0.00    0.00       1/1           std::initializer_list<int>::size() const [111]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<int>::end() const [110]
[111]    0.0    0.00    0.00       1         std::initializer_list<int>::size() const [111]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int const, int>(int const*, int const*, int*) [113]
[112]    0.0    0.00    0.00       1         void std::__copy_move<false, false, std::random_access_iterator_tag>::__assign_one<int, int const>(int*, int const*) [112]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [159]
[113]    0.0    0.00    0.00       1         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int const, int>(int const*, int const*, int*) [113]
                0.00    0.00       1/1           void std::__copy_move<false, false, std::random_access_iterator_tag>::__assign_one<int, int const>(int*, int const*) [112]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [167]
[114]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [114]
                0.00    0.00       5/10          std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [75]
                0.00    0.00       5/5           void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [93]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [119]
[115]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [115]
                0.00    0.00       1/1           std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [121]
[116]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [116]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [120]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [122]
[117]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [117]
                0.00    0.00       1/3           std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [95]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [122]
[118]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [118]
                0.00    0.00       1/1           std::__new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [121]
[119]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [119]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [115]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [116]
[120]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [120]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [147]
[121]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [121]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [116]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [119]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [148]
[122]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [122]
